Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.	Chef	0
I had to share my table with a loud group of kids and the service was rude an unattentive.	service	0
I had to share my table with a loud group of kids and the service was rude an unattentive.	table	0
The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.	garlic	1
The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.	fresh tomatoes	1
The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.	sauce on the pizza	1
We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.	outdoor seating	1
My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.	mesclun	1
My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.	salmon	1
My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.	ice cream	1
My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.	courses	1
The food is usually good but it certainly isn't a relaxing place to go.	food	1
The food is usually good but it certainly isn't a relaxing place to go.	place	0
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	staff	1
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	bistro fare	1
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	chilaquiles	1
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	jazz brunch	1
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!	live jazz	1
The prices were fantastic.	prices	1
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...	measures of liquers	1
Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).	Food	1
Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).	pork belly	0
Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).	fat	0
i've been to sapphire twice and both times the food was fine, if not good.	food	1
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.	tables	0
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.	dinner	1
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.	place	1
I love the fact that the pizza tastes so good and is so cheap.	pizza	1
Service was prompt, friendly and great.	Service	1
I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.	lamb chop	1
I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.	salads	1
I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.	lemon	1
I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.	extra virgnin olive oil	1
The sushi was awful!	sushi	0
You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.	meal	1
You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.	dishes	1
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	Pastrami sandwich	1
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	beer	1
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	pickles	1
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.	plain pizza	0
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.	wild mushroom(third generation-Fornini) pizza	1
Late nite omelletes are not good here, there is no variety!	omelletes	0
After all that, they complained to me about the small tip.	tip	0
It's a great place to pick up a cheap lunch or dinner.	lunch	1
It's a great place to pick up a cheap lunch or dinner.	dinner	1
Behind this counter, two men are squeezed in.	counter	0
Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	fish	1
Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	service	1
Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	Sushi fix	1
Our waitress was sweet and accomodating, not overbearing.	waitress	1
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.	table	0
I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.	food	0
Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	menu	0
Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	food art	1
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.	outdoor atmosphere	1
brick oven gallery is My pick for best pizza restaurant anywhere.	pizza	1
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	service	1
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	food	1
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	price	1
For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic.	Thai food	0
Oh, don't even let me start with how expensive the bills were!	bills	0
All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!	appetizers	1
All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!	salads	1
All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!	steak	1
All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!	pasta	1
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	table	0
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	served	0
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	dishes	0
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	table	0
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	served	0
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	bill	0
Service is top notch.	Service	1
The food now is inconsistent.	food	0
You can also special order any kind of dumpling,etc.	dumpling	1
The octopus eaters were floored by the Octopus salad.	Octopus salad	1
We thought that this place is using too much of MSG cooking in the foods.	foods	0
We thought that this place is using too much of MSG cooking in the foods.	MSG cooking	0
And the Tom Kha soup was pathetic.	Tom Kha soup	0
I started out with a Bombay beer which was big enough for two.	Bombay beer	1
The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.	decor	1
The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.	dining hall	1
The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.	semi-private boths	1
Service was quick.	Service	1
Drawbacks: service is slow and they don't toast!	service	0
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.	sweet lassi	1
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.	lamb chettinad	1
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.	garlic naan	1
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.	rasamalai	0
We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.	bistro fare	1
We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.	chef	1
We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.	food	1
The best thing I tasted were the lambchops.	lambchops	1
The spicy tuna and salmon are the best we've ever had.	spicy tuna	1
The spicy tuna and salmon are the best we've ever had.	salmon	1
Even though its good seafood, the prices are too high.	seafood	1
Even though its good seafood, the prices are too high.	prices	0
In addition, the food is very good and the prices are reasonable.	food	1
In addition, the food is very good and the prices are reasonable.	prices	1
Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.	owners	1
Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.	hosts	1
Been going here since it opened have seen the quality value decrease considerably.	quality value	0
Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.	vegetarian-friendly choices	1
Reasonable prices.	prices	1
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.	amuse bouche	1
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.	dessert	1
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.	tables	1
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.	service	1
Try the crunchy tuna, it is to die for.	crunchy tuna	1
It won't break the bank but I also wouldnt come back for the food.	food	0
All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city.	sushi	1
It is a lot of fun with live entertainment and all kinds of Disney type special effects.	live entertainment	1
It is a lot of fun with live entertainment and all kinds of Disney type special effects.	special effects	1
if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).	sushi	1
if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).	sushi	1
No refills on fountain drinks, though.	fountain drinks	0
Wow over 100 beers to choose from.	beers	1
Be careful of portions - they're HUGE.	portions	1
The Steak Tartare is a great bet, they fix it for you at the table.	Steak Tartare	1
My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal.	Crab Croquette apt	0
Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.	waiter	1
Plus, on Wednesday nights the house wine is unlimited!	house wine	1
like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan.	bread	0
However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.	door	1
However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.	glass front	0
We won't go to this place again for a good meal.	meal	0
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	Barbecued codfish	1
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	seasoning	0
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	spice rub	0
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	herb mix	0
Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	sauce	0
After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.	dance floor	1
Taj Mahal offeres gret value and great food.	value	1
Taj Mahal offeres gret value and great food.	food	1
My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.	dinner	1
But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	bacon	0
But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	platter	0
But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	in sandwiches	0
But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	frying	0
But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.	bacos	0
Outstanding Bagels, but you get what you pay for.	Bagels	1
Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	Pizza	1
Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	crust	1
Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	pizza	1
Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	bread	1
I found it on a cold night, the perfect spot to warm up.	spot	1
They even have a section in the menu called American Chinese food!	menu	0
They even have a section in the menu called American Chinese food!	American Chinese food	0
Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.	Service	1
Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.	beef carpaachio	1
Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.	pasta	1
Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.	portion	1
Best Italian food I ever had (and being Italian, that means alot).	Italian food	1
I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.	Italian food	1
Located at the end of a magnificent block.	Located	1
Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	meal	1
Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	clubhouse	0
Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).	bar	1
Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).	bartenders	1
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.	waitress	0
I really loved the different and inovated touch that's the cheff gives to the food.	cheff	1
I really loved the different and inovated touch that's the cheff gives to the food.	food	1
They came out over cooked and the cheese was almost non existant.	cheese	0
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	meal	1
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	server	1
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	wine	1
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	wine	0
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.	price range	1
The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	svc	0
The food is good, especially their more basic dishes, and the drinks are delicious.	food	1
The food is good, especially their more basic dishes, and the drinks are delicious.	dishes	1
The food is good, especially their more basic dishes, and the drinks are delicious.	drinks	1
But the main hit was the whole grilled fish.	whole grilled fish	1
I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	tuna tartare	1
I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	sake	1
I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	mushroom ravioli	1
I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	pinot noir	1
I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	chocolate sampler	1
I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.	dessert wine	1
On a hot day it was fabulous to stop in and enjoy lunch.	lunch	1
The food is delicious and beautifully prepared along with the friendly and personable service.	food	1
The food is delicious and beautifully prepared along with the friendly and personable service.	service	1
I usually go there later at night when I get off work so I don't have to deal with crowds or lines.	lines	0
I usually go there later at night when I get off work so I don't have to deal with crowds or lines.	crowds	0
Pizza here is consistently good.	Pizza	1
We had a great tiem watching the shows and characters and ar food was just what we were looking for.	shows	1
We had a great tiem watching the shows and characters and ar food was just what we were looking for.	food	1
We had a great tiem watching the shows and characters and ar food was just what we were looking for.	characters	1
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.	waiter	0
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.	manager	0
After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.	reservations	1
Wouldn't recomend it for dinner!	dinner	0
Sauce was watery and the food didn't have much flavor.	Sauce	0
Sauce was watery and the food didn't have much flavor.	food	0
Sauce was watery and the food didn't have much flavor.	flavor	0
My husband and I enjoy Sangria.	Sangria	1
But after last night, Spice Grill is the only place I'm eating indian cuisine.	indian cuisine	1
We both opted for a pasta dish and they were served timely and fresh.	pasta dish	1
We both opted for a pasta dish and they were served timely and fresh.	served	1
First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...	bread	0
Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!	neighborhood	1
Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!	food	1
In an area sadly lacking in decent Thai food, this is one of the best spots.	Thai food	1
Tell them Herky sent you and get a free confused look from the waiter.	waiter	0
Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.	hosting staff	0
Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.	reservations	0
Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.	seating	0
The food was average or above including some surprising tasty dishes.	food	1
The food was average or above including some surprising tasty dishes.	dishes	1
They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.	specials	0
They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.	ingredients	0
The noodle and rices dishes taste great.	noodle and rices dishes	1
The food's as good as ever.	food	1
The crust is thin, the ingredients are fresh and the staff is friendly.	crust	1
The crust is thin, the ingredients are fresh and the staff is friendly.	staff	1
The crust is thin, the ingredients are fresh and the staff is friendly.	ingredients	1
the food was undercooked-the sauce watery, and the vegetables raw.	food	0
the food was undercooked-the sauce watery, and the vegetables raw.	vegetables	0
the food was undercooked-the sauce watery, and the vegetables raw.	sauce	0
And the fried clams had just enough kick to them to make 'em worth eating.	fried clams	1
The sauces used are also not that exciting.	sauces	0
The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.	lunch menu	1
The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.	appetizer	1
The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.	entree	1
The rice was poor quality and was cooked so badly it was hard.	rice	0
The rice was poor quality and was cooked so badly it was hard.	quality	0
The rice was poor quality and was cooked so badly it was hard.	cooked	0
We had champagne and caviar and felt like princesses!	champagne	1
We had champagne and caviar and felt like princesses!	caviar	1
The shrimp scampi was excellent and the antipasti were plentiful.	shrimp scampi	1
The shrimp scampi was excellent and the antipasti were plentiful.	antipasti	1
When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.	waiter	1
I got the $10 10-piece dim sum combo, every bite of which was great.	dim sum combo	1
There is also very limited seating and there can be a substantial wait in getting food at peak times.	seating	0
There is also very limited seating and there can be a substantial wait in getting food at peak times.	wait	0
If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!	Roast Chicken	1
There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.	insde table	1
There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.	wait	0
The prices are wonderfully low.	prices	1
I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.	lunch specials	1
So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.	bar food	1
So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.	menu	1
So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.	hand-crafted beers	1
This is my first time writing a review for a restaurant because the food and service was excellent.	food	1
This is my first time writing a review for a restaurant because the food and service was excellent.	service	1
While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.	capex	1
They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?	back garden	1
They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?	outdoor seating	1
Given the incredible architecture surrounding it, this place has no character.	architecture	1
Given the incredible architecture surrounding it, this place has no character.	place	0
While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.	drinks	1
While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.	place	0
Have frequented 'ino for several years and the food remains excellent.	food	1
Their eggplant is so delicate, sweet tender!	eggplant	1
Each bite of food at Kai was indeed delicious, fresh, and elegant.	food	1
all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.	food	1
all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.	quality of food	1
My friend got the mushroom pizza which tasted better.	mushroom pizza	1
I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).	cod with paella	0
I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).	fish and chips	0
I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).	serving	0
It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.	place	1
It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.	service	0
You should pass on the calamari.	calamari	0
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	porcini mushroom pasta special	0
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	seafood tagliatelle	0
Try the spicy wontons and the salt pepper shrimps.	spicy wontons	1
Try the spicy wontons and the salt pepper shrimps.	salt pepper shrimps	1
THE FOOD PORTIONS ARE REALLY LARGE.	FOOD PORTIONS	1
The fries are yummy.	fries	1
Friendly and informative staff, very attentive and prompt raw bar service.	staff	1
Friendly and informative staff, very attentive and prompt raw bar service.	bar service	1
Best Taiwanese food in NY!	Taiwanese food	1
This place is a great stop for great food.	food	1
All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.	pastas	1
All the pastas are fantastic and the homemade lasagna is some of the best that I have had in the City.	homemade lasagna	1
We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.	tip	1
And the prices were way to high for what you get.	prices	0
The staff ignored my friends and I the entire time we were there.	staff	0
Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.	service	0
The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.	music	1
The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.	in-house lady DJ	1
Great wine list, reasonably priced.--Sara	wine list	1
Great wine list, reasonably priced.--Sara	priced	1
The hot dogs were cold in the middle and the buns were stale.	hot dogs	0
The hot dogs were cold in the middle and the buns were stale.	buns	0
While the food was excellent, it wasn't cheap (though not extremely expensive either).	food	1
Beef noodle soup is good as well.	Beef noodle soup	1
Delivery service is great too.	Delivery service	1
The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.	food	1
The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.	Thai cuisine	1
The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.	flavors	1
I recieved prompt service with a smile.	service	1
They pray to their Food Gods to make them into a good pizza like VT's.	pizza	0
The place was quiet and delightful.	place	1
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.	food	1
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.	food	1
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.	herbs	1
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.	tomatoes	1
As much as I like the food there, I can't bring myself to go back.	food	1
It looked like shredded cheese partly done - still in strips.	shredded cheese	0
The prices and ambience are especially great considering it's in the West Village.	prices	1
The prices and ambience are especially great considering it's in the West Village.	ambience	1
The soup is pretty good too.	soup	1
It is so easy to get a reservation at a top place in NYC with a week's notice.	reservation	1
I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.	root vegetables	1
I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.	mushroom consomme	1
I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.	chef	1
If you go to Roth's try to be served by Mike, he is GREAT!!	served	1
not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .	wait staff	0
I always get the Shabu-Shabu dinner and the beef is always fresh.	beef	1
The pizza was delivered cold and the cheese wasn't even fully melted!	pizza	0
The pizza was delivered cold and the cheese wasn't even fully melted!	cheese	0
We were very surprised by how good the food was on our first visit here on a Sunday night.	food	1
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	comfort	0
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	decor	0
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	wait staff	0
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	meals	0
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	pho	1
Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.	vegtables	1
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.	food	0
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.	presentaion	0
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.	taste	0
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.	choice	0
On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.	quality	0
